wt-1,wt-2,wt-3,ko-1,ko-2,ko-3,GeneName
0.424184106,0.749858046,0.446935034,0.752700999,1.0398382,0.455879244,Rab34
22.97145928,24.30139136,23.63237319,22.71825848,22.20406977,24.40082371,Sdf2
51.55940282,58.47237587,67.413277,34.34672413,38.84204028,38.0091108,Ccne1
0.022685931,0.020743142,0.021090601,0.083287142,0.042778409,0,Hsf2bp
7.303395839,5.748838642,5.225196348,9.617723895,9.520552489,9.304504465,Bbc3
0.145810102,0.029627365,0.090370919,0.074349229,0.122200539,0.15363242,Mybpc3
114.2973593,116.4550284,124.8755786,125.0173308,127.0582503,125.4610662,Psmc3
3.394372584,3.971763639,2.938039443,3.425802027,3.985110726,3.403814243,Acp2
0.561420141,0.376450033,0.208775881,0.755754552,0.388174894,0.567877259,Rapsn
1.842312855,2.013848477,1.983192206,3.000441103,2.494497867,2.811015759,Slc39a13
2.016791887,1.979880936,1.606075651,2.326988981,2.085767246,1.944610484,Celf2
3.405785152,4.045902344,2.518066789,3.741265045,5.233857574,3.204216388,Nr1h3
2.539058153,2.344156958,3.300124009,3.439064908,3.951139584,4.114204325,Ddb2
21.64755512,15.90360118,16.16999538,19.86873492,21.68434389,18.60572402,Spi1
30.90830221,28.211199,30.02001533,32.67866948,33.0002336,33.86702602,Sf3a1
14.58607446,13.79925479,13.38941727,15.82032358,17.10374482,15.80768011,Stat6
0.418914738,0.566898464,0.51408143,0.615186766,0.52135987,0.603819304,Clgn
5.552825098,3.593515337,4.313733527,4.887092237,4.159653505,3.510431482,Napsa
10.44081626,9.729566876,10.43179769,8.995418887,8.608802809,8.373989723,Vrk3
12.17002763,10.16161793,13.26200564,13.09297159,13.27799876,12.55993171,Smg9
13.59280643,13.31736349,14.93233017,13.29553007,14.74131445,15.17511817,Paxip1
30.23751656,29.59365571,30.43139563,24.36701452,23.32480938,25.72242032,Rmnd5a
4.967879026,4.707416813,3.600884375,6.734605437,6.146930101,6.410546298,Mov10
0.29744332,0.407956075,0.103697392,0.989631688,0.736158882,0.458348011,Ppm1j
4.001697279,3.125394016,1.511367053,6.236227713,6.641982569,3.715682679,Rhoc
0.598082229,0.78523969,0.413453463,1.266776978,1.272380461,1.221555892,Tead3
5.548833722,5.606305452,7.446835651,4.117075329,4.078225281,3.286937587,Ppard
20.38856704,17.46972757,15.25326731,21.14125638,19.80262392,19.66353757,Def6
3.416808706,5.234767797,2.752992972,2.875867698,3.507860057,2.097664819,Peg3
0.200183842,0.472854355,0.248141899,0.451680303,0.558359817,0.268927034,Zim1
0.65846152,0.387046192,0.524705909,0.992868111,0.665168466,0.847410286,Metrn
0.836119113,0.746203376,0.600445694,0.77660422,0.74584193,0.807120479,Lmf1
6.592925263,6.769767692,7.079826939,7.782389956,7.462612985,6.987480319,Narfl
3.632931619,4.241410637,2.900413311,4.57774495,3.928420991,4.184660045,Angptl4
11.85392399,14.00420159,13.45571874,11.76642487,11.59164271,12.97756179,Dbf4
16.07835315,15.54842267,15.66533686,17.59118813,18.98553504,19.51342234,Daxx
3.460733524,3.449867745,2.612598174,3.940595207,3.508250408,2.664882347,Cd320
13.69785568,12.91583201,11.54181752,14.99668327,14.45660917,14.82632789,Ipo4
17.17420866,17.03854482,19.10159407,16.22565005,15.45501786,18.51131675,Tm9sf1
1.079909755,1.481141833,1.072420211,1.396650814,2.383471924,2.14121551,Rec8
6.198553672,6.079916477,6.996679551,6.390301076,5.974116837,7.920430116,Irf9
28.49923391,29.85548406,28.97393387,30.89140611,30.12596693,28.76622188,Gmpr2
17.70778948,19.57192613,20.76812028,18.53880229,20.98877105,19.74442547,Mdp1
8.968266358,8.22258133,6.633727538,9.352761304,10.71355035,7.97147415,Dhrs1
0.018747817,0,0,0,0,0,Ncan
9.6035605,10.09073927,9.150139644,9.235757215,9.539381438,9.089476188,Tmem161a
7.195265163,6.446735669,6.170280912,7.040489103,8.168072999,7.254492716,Armc6
9.220553165,7.846375002,8.800731728,8.395179957,8.160305165,7.880979073,Borcs8
3.633226007,3.764340519,4.52803873,2.983658381,3.722502829,3.55199128,Slc25a42
10.96580131,11.40793635,8.68626585,14.17277019,13.45124583,12.12294881,Snx9
57.56082031,54.42425396,57.88293971,56.80003977,58.77842868,59.98373168,Ranbp3
19.03472376,19.58309251,19.15708966,18.35460347,19.23714197,19.25204744,Ndufa11
0.017382802,0.03178833,0.048481203,0.03190885,0.114724417,0.049451425,Bmp8b
0.746126049,0.806270546,0.588557148,0.913087297,0.852700038,0.750419434,Nr2f6
24.85953771,23.59839785,23.33905223,23.74406593,27.59516145,25.92544642,Use1
0.992815597,0.959666193,1.063645745,1.293084548,1.257003343,1.111830908,Ocel1
4.4546414,2.951891442,4.909164064,3.789989898,4.105632031,3.322450718,Dyrk1b
3.707495162,4.244161695,3.786024536,4.08162573,3.738705513,4.240127329,Braf
0.575226208,0.471176702,0.412222313,0.538957933,0.58754184,0.602297503,Ndufb2
4.173396585,5.573221539,4.799674541,5.458667517,5.114226982,4.874160124,Hltf
22.615751,24.40246506,26.04609405,25.10455,25.14602247,24.23047209,Prpf6
10.61582546,9.485466579,8.913294578,10.63179976,12.34731641,10.18152358,Rgs19
0.015910656,0.029096183,0.01479178,0.014603248,0,0,Rgs20
0.137503105,0.660069602,0,0.473265813,0.486162885,0.325979492,Abhd3
101.0470397,116.0444946,107.4255421,113.9698715,110.693887,114.2365336,Snrpd1
2.398013623,2.317707459,2.814273658,2.393444119,2.364104226,2.256701774,Tchp
3.49101251,3.036489523,3.137964753,3.528936546,3.374875935,3.233028487,Tiam1
12.40643355,11.64114206,12.91972776,13.33109109,14.30724536,14.28355683,Tsc2
0.041050075,0.037534607,0.038163333,0.11303074,0.15481462,0.155708281,Rpl3l
1.822845213,1.584768666,1.361282877,2.578155881,2.53571532,1.785246836,Slc9a3r2
86.49362401,83.44070829,90.34779878,91.23594581,102.1033595,96.37061976,Puf60
17.47445706,15.67523004,17.30585031,18.04195979,17.89772418,17.86149506,Golga2
14.26868369,13.49507623,15.4533615,16.13397735,16.78168537,14.5304381,Uck1
0.314849557,0.164506462,0.167262037,0.206412699,0.148426388,0.149283172,Scin
0.033750762,0.082294392,0.07321376,0.206515991,0.169715043,0.064010518,Ikzf4
1.264034565,1.320896599,1.426961252,1.160166475,1.61741901,1.797992909,Mien1
0.069819123,0.127679834,0.021636424,0.021360652,0.021942755,0.066208257,Pon1
4.341797817,4.901200872,2.666064817,2.755078424,4.333678943,3.24042916,Axl
28.80001438,24.87811943,23.31751643,37.16400051,35.52822821,31.07796152,Tgfb1
15.97523219,13.55817866,16.60283257,15.98261544,15.44953815,15.83098424,Ccdc97
0.481536977,0.715485658,0.447674118,0.814878834,0.624266986,0.62787054,Zfp40
34.58398571,32.87051187,35.59680751,30.93666774,33.09750059,36.52494166,Akap8l
12.75756291,12.10296025,12.75096333,12.94811268,14.40937828,14.16224111,Pdcd2l
90.81739715,94.06642619,94.36394197,99.57865519,100.8108717,106.1234685,Gtf2f1
32.96827755,33.82362577,33.45510968,37.79837205,37.72205087,34.97244107,Clpp
6.095636908,7.371556148,7.616904298,6.858076959,9.084300758,8.20441912,Alkbh7
0.996027237,0.650520675,0.529133807,0.783584409,0.402469021,0.944515262,Pspn
3.961071582,2.545084697,2.861417048,3.905795145,4.289808691,2.664882347,Dennd1c
16.08059374,18.66702119,18.19971638,16.76989771,16.30402838,16.22134327,Med6
0.664667348,0.624628064,0.806737131,1.033696487,0.818159033,1.260584915,Prkd1
6.761165503,6.846004303,5.526357026,11.50879716,9.897181673,6.798766893,Lcp2
28.62554916,34.13860454,29.91828715,31.96706379,31.04132961,30.41998828,Cse1l
8.683237561,9.454304039,8.884949256,9.373192291,8.770457169,9.477055277,Naa20
4.888784573,4.470116329,4.08121845,5.952227725,6.020364999,4.541337964,Prkra
0.681265383,0.498338262,0.337790471,1.042140881,0.685145916,0.818307306,Fkbp7
3.322639803,4.162583159,3.129100308,4.37639162,4.109149479,4.132869359,Plekha3
38.310904,37.46868285,36.94059724,41.75974459,41.57650652,40.74483652,Ykt6
25.25188127,26.84356644,28.74297662,26.93628025,27.77268885,28.41501241,Baz1b
11.72652268,11.22590299,10.65411479,12.1164526,13.48525679,12.97339983,Pex6
43.00356715,42.32521031,42.12312133,46.77128275,49.45897079,45.48065872,Mrpl2
31.47446068,30.39418456,32.91873699,37.65776074,34.59604539,34.7957495,Mea1
0.838871553,2.147689153,0.831872055,2.053173079,2.583677579,1.325812113,Gnmt
0,0.046312226,0.028252789,0.037190248,0.019101864,0.038424257,Grin2d
26.34468503,26.32630095,24.8601124,27.5492222,27.96064395,27.3712142,Kdelr1
1.112425357,1.271448629,1.17598194,1.720904786,1.497133365,1.514282706,Tmem143
0.16837265,0.263920228,0.290702793,0.198690626,0.090713417,0.182474112,Pdxk-ps
0.574743449,0.644960382,0.518134383,0.583464337,0.509049261,0.545019191,Ggct
0.668158482,0.292187922,0.360099677,0.888774851,0.876475249,0.514228553,Jag2
4.440243869,3.8742369,4.07403433,4.368381931,4.979948006,4.568369737,Btbd6
3.102397555,3.225303641,2.015009556,4.368717614,4.087076711,3.909165786,Nudt14
9.705239632,12.82812552,10.11917806,10.10295789,9.428478273,10.32168638,Epdr1
22.13821817,20.3647182,19.01353448,25.50326999,27.20783231,24.20447217,Flii
6.672667789,6.168276927,6.189795544,6.891589952,7.010259489,7.829504299,Top3a
22.25582587,19.27167499,22.84872478,16.60068446,17.55205963,18.15524471,Atg4d
13.05833464,12.78396768,11.25019467,13.11481215,15.85723863,15.17078485,Qtrt1
0.035024376,0,0.010853792,0.010715452,0.022014923,0.011071002,Plin4
40.50911103,36.5742317,41.69943456,38.2804133,43.08081323,39.18122885,Hdgfrp2
46.13925409,44.68605074,48.60001247,44.21922212,48.94208226,48.547905,Chaf1a
39.87920115,39.0741428,36.12416225,56.89773211,58.52860608,53.45252323,Adprh
4.71161408,5.016095963,4.946961662,5.639932045,4.939338907,5.467760555,Tmem39a
10.69899788,10.43954412,9.208529887,11.06900824,12.93901806,11.61554099,Timmdc1
1.128648076,2.095257159,0.349759593,0.878949652,0.8706556,0.81081613,Pla1a
85.03378999,88.76274181,104.8795161,81.64170017,91.27136448,93.24176611,Mcm2
17.98109409,13.7650861,16.58132315,14.49997494,15.42871891,15.36444274,Tpra1
5.428521964,6.272225148,4.282112129,7.367986866,7.305107219,6.551710745,Nab1
6.372923043,4.530408132,4.072231809,6.22821337,6.685677827,5.294299131,Adgre5
9.686206357,7.746047524,7.557291601,10.09803473,9.690480143,9.827638153,Il17ra
0.591684858,0.310927498,0.303490279,0.368285463,0.538627493,0.245071362,Lamb1
0.088221416,0.120999398,0.08201747,0.067476748,0.069315572,0.083658831,Kcnn1
3.735366289,2.098895296,3.860695817,1.666329098,3.148025015,5.362745911,Arrdc2
12.26790061,13.22713292,12.01649611,1.948484129,3.152935583,3.438366304,Cd36
9.96971127,10.19501302,8.777347326,10.67017266,10.19700304,10.30597487,Map2k7
20.02741728,21.67853047,19.42335542,22.38583462,23.58595882,23.30317423,Timm44
42.16073918,41.09838682,45.58460187,34.66271355,37.10077837,36.43401921,Ap2a2
15.14924591,12.58054943,15.60806343,14.97104317,15.00726485,14.2673701,Pnkp
9.901521252,8.988901336,9.796986311,9.899313852,10.37746508,9.92597939,Med25
0.316248544,0.53977558,0.176405503,0.754680702,1.07341847,0.479828769,Bcam
18.95201307,18.74907434,19.25497476,17.52427857,18.47287439,17.88947106,Clptm1
0.520812918,0.444463856,0.338931655,0.493950635,0.507411394,0.345714467,Relb
18.4566612,17.1493567,14.92185476,18.77807167,18.90935549,18.76341712,Tomm40
106.0259879,137.5013279,52.93627357,109.6189875,122.8080191,93.42294745,Apoe
0.16591703,0.075854071,0.077124669,0.076141658,0.156433223,0.157336227,Apoc2
5.894762783,5.549942401,5.907259436,5.500719353,5.279412018,5.890656097,Hbp1
60.50129079,76.86717596,64.98587572,94.78710771,85.72127284,92.85349092,Prkar2b
23.58806556,22.96343698,21.50227988,21.44580327,20.35386279,21.91854022,Cdkn1b
2.72081619,1.92147891,3.352077421,3.735711044,3.900081893,5.034346447,Klf4
31.5408327,31.88057994,29.91359266,36.39533013,37.14748614,36.4379139,Ap1m1
26.29760106,26.98528856,27.16923386,27.16699543,27.43155889,27.20709296,Rab8a
119.7043389,135.6121318,121.9417391,133.2334205,116.8104516,120.9125049,Hmgn2
23.68003684,22.14166406,25.72659613,24.30355736,24.01395449,26.21243312,Fam32a
0.121687457,0.111266324,0.028282524,0.167532255,0.114731809,0.115394093,Elf3
1.794526011,2.290576228,1.791495891,2.177665029,1.975835415,2.090029155,Stard3nl
72.09870219,65.2375653,76.57080308,58.09166322,61.28531109,66.12166591,Stk11
0.063299177,0.115756659,0.088271736,0.174293294,0.059681,0.150063764,Efna2
91.8976825,84.02770158,96.65529179,94.26748042,93.70305455,91.39108961,Atp5d
32.58277692,31.05099471,31.17122873,32.43204897,34.47167698,33.03910256,Ppp5c
8.705212544,7.943938868,8.665005914,9.441156706,8.787686334,8.903842194,Cdk12
0.77918426,1.068684118,0.735042911,1.167389005,0.864289573,0.847546679,Lipe
18.87260055,21.94163896,19.9197178,19.890493,18.2554222,19.6606805,Pafah1b2
3.630381171,3.260624683,3.339178731,5.659785767,5.146441048,4.565753759,Tbc1d8
11.1127046,11.88383334,11.76116031,12.86414188,12.8521621,12.74403257,Cnot11
11.35724402,12.02744039,10.27297402,21.60843516,17.73852351,13.0827516,Slc2a3
2.725061531,2.272514761,3.178514501,3.728548486,4.175107924,3.373723106,Foxj2
20.79516246,21.17501107,24.04968773,15.30993446,16.56593015,16.12111019,Sri
6.431584473,6.075890543,5.648690719,6.87294894,6.686636562,6.773409906,Dgcr2
12.79539895,12.54170598,13.4440264,13.99205839,15.14929876,14.27051465,Irf3
3.686280097,2.403107651,2.7289487,2.725493748,2.992854146,2.654093349,Bcl2l12
2.926619336,4.287662602,2.937240551,3.479763901,3.543235651,3.752911234,Zfp959
5.325396818,4.173718072,3.617966756,6.284312968,6.427980276,5.077728098,Mpnd
24.73861361,21.60808655,23.99757165,25.60377185,27.59049453,25.09516619,Sh3gl1
4.265769396,2.898987007,2.679587871,3.915243126,4.402391906,4.263811755,Ebi3
8.385644149,7.338230477,7.41332205,7.271615503,7.13024064,9.366726052,Ccdc94
30.8529919,38.43818395,34.6659343,32.96787086,28.89424208,33.66368089,Ranbp2
2.940741756,2.533022685,3.169787358,2.327480895,2.390907593,2.707823579,Grk5
5.479326109,4.833850629,5.375584731,6.545385017,6.736734977,6.632015834,Dvl3
14.7708371,15.58638027,15.68880995,15.8543116,16.0360766,15.04980506,Abcf3
27.49093703,28.78800288,27.57027877,33.68118788,33.48933561,31.74938669,Eif2b5
9.671397621,9.630802806,11.23000109,10.04466505,10.28147711,10.41508735,Cyth2
0,0.015612496,0.015874014,0.031343376,0.016098761,0.03238338,Sult2b1
0,0.032019398,0,0,0.033016669,0.033207257,Car11
0,0.003629317,0,0,0,0.003763958,Dlgap1
1.335077865,1.068150809,1.292908252,1.145139322,1.296228139,1.454428541,Plag1
9.188290044,6.986442789,6.234268683,7.575148707,10.51729275,8.162794492,Hck
19.89596892,17.98002356,21.34803185,20.5791962,22.52503921,21.92189039,Mrpl4
11.31034088,10.23661441,11.59719692,12.0693371,11.74784174,11.85654025,Keap1
0,0.058919771,0.019968903,0.078857539,0.060754878,0.061105582,Ap1m2
17.08486743,16.08274282,16.28138755,14.24907909,14.26068652,14.15356977,Glg1
0.028620952,0.026169896,0.013304128,0.013134557,0,0.013570375,Atp8b3
6.169004324,5.39993838,4.913374815,6.266271642,6.312905044,6.86656801,Btbd2
22.93278772,21.36425604,21.70915083,23.68580381,24.23920663,25.55641461,Csnk1g2
43.29227923,39.26588208,45.5980289,41.25544057,45.21597662,44.85684312,Abhd17a
4.725729016,4.207313434,4.528289398,6.81048994,6.898373439,5.935792025,Mob3a
0.108085373,0.019765821,0.060290727,0.138885314,0.346484548,0.143493665,Cacnb3
0,0,0,0.032752999,0,0,Ccdc65
6.735300849,10.96719124,3.431045482,7.790822828,7.394198291,6.38696836,Fkbp11
31.64435217,31.83007685,34.91642578,34.49409857,34.27940563,34.95825118,Ddx23
47.8852211,40.30442781,43.70294182,28.60163489,29.35931674,31.62861729,Pld3
3.406195089,2.887768017,2.183905594,3.868948021,3.77750819,3.35379156,Grik5
2.129363454,2.581901825,1.549268924,1.699469275,2.313161003,2.238720654,Cd79a
19.6180275,20.20552241,18.03258832,18.20920513,21.33587906,18.85539867,Rabac1
1.969396716,1.830752851,1.812594879,2.301636199,2.246759609,2.359331305,Etv3
26.42592563,25.85064165,25.30095074,26.77402532,29.16963661,26.86949443,Prkcsh
0,0.00895056,0,0.008984495,0,0.009282609,Elavl3
0.172249562,0.192498002,0.177929501,0.105396995,0.090224326,0.145192228,Rab3b
0.035201082,0.056326399,0.008181414,0.096925629,0.074675228,0.100141717,St8sia6
7.155231138,7.09989777,3.490093089,5.300937346,6.776490765,5.294266736,Fcgrt
13.2963538,12.81841697,12.74201452,13.59658876,13.67187264,13.56805812,Nosip
18.29703443,15.75316324,16.54473062,18.26449917,20.36772185,18.93385715,Pih1d1
101.206895,118.2055478,111.6319405,136.115406,129.0915895,127.8404137,Rps11
28.57414233,25.85961885,27.02162608,29.86688257,30.14020952,30.00350534,Supt5
0.047330016,0,0,0.04344082,0,0.044882229,Dll3
16.41992246,15.89268555,16.70603789,18.40169809,17.3864744,18.15654569,Paf1
29.7271825,31.31718988,28.31417872,34.22664002,34.99351175,34.17086097,Timm50
4.949145707,5.439998187,4.992693466,6.233808521,5.807995566,6.290869802,Med29
0.041886883,0.038299752,0.022906644,0.056536704,0.048785015,0.044393612,Bicd1
16.23776758,16.2434767,15.47446828,17.41075276,18.09318468,17.11960644,Ncstn
14.97408811,14.9041022,14.21691693,15.95041009,15.05160291,14.48466588,Pex19
2.317706972,2.69141193,2.951966597,1.318899119,2.207079256,1.1868342,Phyhip
0,0.060282854,0.02451705,0.024204562,0.037296249,0.012503847,Crhr2
0.210766478,0.11563005,0.039188973,0.232136881,0.079487632,0,Inmt
3.054125564,2.194165907,1.994306746,3.070130182,2.673869657,1.620478322,Cyp4f18
6.756812402,6.271777654,5.939020986,7.141227677,7.760541084,7.339348102,Impdh1
2.578535636,3.213866688,1.58028151,5.420824225,4.441256821,2.704724671,Dusp3
2.845134308,1.639289546,1.612398064,2.986948602,3.25207993,2.051212532,Prodh
7.129723774,7.153558252,7.673754126,8.015131765,9.496784084,7.736572233,Dgcr14
26.71775056,26.98034499,22.07261252,28.76107683,29.01883022,26.42348415,Slc25a1
1.242710221,0.764410827,0.462127918,1.34797519,0.234335396,0.814195209,Dgcr6
0.127148608,0.155013054,0.078804805,0.168567488,0.266401782,0.187557702,Ddr1
18.60559252,16.03076201,17.24176196,16.47467168,14.8433137,15.26829143,Ier3
9.625778975,6.499830028,26.86669915,26.39536026,27.3285684,44.91242367,Fosb
8.539582355,7.197414536,7.507000438,8.077803621,8.517020995,7.794953014,Klc4
2.73163111,3.528494399,3.144187581,3.243399691,3.515749956,3.186551697,Ercc1
0,0.028471542,0,0.028579487,0.029358313,0.088583347,Cyp17a1
7.588074676,7.290438329,6.159226307,9.227142739,9.660175906,7.195638912,As3mt
2.882109045,2.814560906,1.950334916,4.660732733,3.697099146,2.695869351,Homer3
2.907227824,2.51486569,2.607458024,3.830888257,3.491712096,3.654859208,Crtc1
3.23326353,3.591853403,4.045313302,3.244924147,3.817685533,3.524521813,Rnf215
2.405323569,3.043879964,2.432958756,2.684531123,2.757687876,2.171441935,Sec14l2
4.841602272,4.895568068,5.642083639,6.349995073,6.764634277,6.842049456,Aven
0.049353639,0.174061543,0.03932826,0.038826992,0.093065176,0.073544735,Cp
4.029904501,5.708032769,3.608603343,5.411988874,5.023338597,4.313827142,Crot
35.70259396,32.60162736,40.40753061,20.86215279,20.10152225,18.14473203,Rps6ka1
42.24925778,43.99433303,45.35676257,44.74698906,44.64075815,45.94544819,Snrnp200
15.611355,15.89476153,17.02397409,16.1873784,15.29583703,15.98429274,Ciao1
0,0,0,0.059237482,0.030425888,0,Has1
9.92651365,10.14546915,10.79495017,10.73100471,10.41822935,10.19575652,Taf6l
3.495579936,3.924252391,3.845551934,3.457879257,3.716899331,3.922510382,Insig2
11.73702104,13.48129418,13.47415768,14.64554079,13.72162772,14.27607057,Kpna6
6.753616005,7.223631882,7.292634356,8.579303003,7.883670151,9.062865143,Man1a
0.880553232,0.968506505,0.652531616,1.054169376,1.022735847,0.774505068,Itpkc
1.485099994,1.247518381,1.167390806,1.119266023,1.297757251,1.293798948,Coq8b
19.11784562,18.52458721,20.60986879,19.83486265,20.03450134,20.61931726,Brd8
41.32710873,40.58220791,45.35844838,38.30625459,38.64656821,40.04905377,Kif20a
30.76503192,29.01368082,31.54461859,30.6378396,30.23963139,31.97858816,Farsa
24.73483138,28.12516925,28.9150299,26.05147862,26.39197181,26.07985077,Gcdh
13.80665168,12.85013609,15.05840758,14.86647705,15.42132835,15.51034727,Mast2
4.643198411,4.955062696,5.014792264,3.779206232,4.590193164,3.702846356,Dnase2a
184.2247869,157.4160069,180.6859515,113.7173453,118.050083,126.8719772,Rad23a
299.1478874,287.3406741,260.2365498,317.9630449,306.4689797,294.1585964,Calr
